type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
190330d69029ba2e12979fe46c6e67d1,0.102627,-0.033018462,-0.05989994,0.022667864,-0.015085584,0.0830752,-0.0152340075,0.009861738,-0.116771005,-0.060043946,-0.019783799,-0.022189945,0.045300648,-0.016751703,-0.036821716,0.009163242,0.057797663,0.113397405,0.017869482,-0.09948415,0.010427347,0.021127384,-0.08443503,-0.06313601,0.015851546,-0.020482302,-0.0127399,-0.060234085,-0.05290392,-0.10192726,-0.048707753,0.010223711,-0.006513406,0.049612585,0.057422455,-0.07007918,-0.04878241,-0.0951543,0.026542122,0.05221449,-0.078446746,-0.08440527,-0.051869847,0.03937109,-0.06202385,-0.023860812,0.048994336,0.008496186,0.016876172,-0.020152334,0.037412602,0.015898986,-0.034318116,-0.06021955,-0.019742265,0.073348165,-0.076858394,-0.054017242,0.0070655635,-0.00096125767,0.060705606,0.03933873,0.046837214,-0.079887025,0.0438797,-0.13326164,0.10042441,-0.0628505,0.097756065,0.054537185,-0.086453274,0.017201427,0.02734658,-0.0038229362,-0.08889672,-0.04071535,-0.062289245,0.015572447,0.015797397,-0.042043492,-0.03873582,0.11963182,0.01754369,0.025258044,0.11269384,0.013228392,0.05961622,-0.08904213,-0.006042867,0.019428076,0.054911803,0.042825386,0.035335056,-0.07525991,-0.09461522,0.04671842,0.07240753,0.032143768,-0.07153177,0.06779598,0.063622914,0.03719727,0.01843198,0.034438223,0.017095294,0.048713133,-0.03311243,0.012378751,0.077954814,0.0107778255,-0.033907194,0.0637941,-0.087278806,-0.016395936,0.057140566,-0.016912624,0.028373763,0.027729398,-0.04599409,0.037118424,0.08847778,0.08428549,-0.071386315,0.01824297,-0.012008929,0.050323773,-0.0007851803,-0.0044243853
196200c442a3cba8362e0b9edce6bb20312e8284315c4186c3ece95a2f97f5ce,0.104543865,0.038355358,-0.044929203,-0.045482375,-0.14877902,0.17480922,-0.015335077,0.0133829415,-0.20814024,-0.19170341,-0.081285454,-0.08232912,0.059134614,0.00089605513,0.030099703,0.1020841,0.074269526,0.12509279,-0.02804247,-0.13979256,0.01624294,0.010748411,-0.0857027,-0.118786454,-0.009213021,0.015196366,-0.00021107445,0.038010594,-0.13580106,-0.1785362,-0.08598925,-0.10145782,0.08744476,0.15184633,0.112000234,-0.010950277,-0.095939755,-0.13086873,-0.041370843,0.11319436,-0.09705008,-0.12585191,-0.15701945,0.061992522,-0.060298115,-0.05250277,0.025570448,-0.063283965,0.003556731,-0.032539736,-0.021658685,0.04224329,0.14363877,-0.116766475,-0.102255434,0.13585535,-0.13765801,-0.08697458,0.08614783,-0.032179672,0.12665862,0.037648182,-0.018987969,-0.05220711,0.05676328,-0.1569048,0.18233296,-0.1078709,0.17072913,0.13882709,-0.15335944,0.043312754,-0.009698121,0.004673898,-0.14345492,0.0011918589,-0.07217434,0.10945766,-0.003290134,-0.004168805,-0.1894726,0.13030224,0.1341546,0.03588638,0.14426747,-0.0035684998,0.06289779,-0.14021042,0.044027667,0.08028783,0.10395059,0.10603359,0.07939935,-0.156387,-0.1900402,0.040086117,0.18676239,0.11435785,-0.04660688,0.09745638,0.17890616,0.059588447,0.004362822,0.0049241893,0.033351764,0.13262486,-0.059116352,0.0006065552,0.14609212,-0.018646128,-0.076458424,0.22056079,-0.13008803,-0.045370243,0.029336946,-0.03869164,0.08871102,0.0018829014,-0.12950346,0.0566051,0.16045657,0.06904044,-0.05081513,-0.010514774,0.086827785,0.109872766,0.06933524,0.04380135
197e144fd9b08673ea3dee0ca4877b5ed061f29b123c481e4aff2374341d2e24,0.28858003,-0.2024693,0.08229784,0.20781755,0.043304402,0.1124273,-0.02355614,0.1313577,0.007857459,-0.018690398,-0.18221028,0.13451144,0.088732116,-0.12240915,-0.008370888,-0.08550007,-0.06895465,0.23771717,0.2565336,-0.12518393,0.21874757,-0.14535429,0.012838078,-0.3185737,-0.03077611,-0.019404517,-0.30490097,-0.06951488,-0.42340845,-0.33311284,-0.21865237,-0.1473519,0.27146956,0.31825453,0.14599447,-0.11152825,-0.060817197,-0.03978367,0.051838074,0.2843683,-0.2923526,-0.20833476,-0.19844455,0.17478073,0.055097137,-0.076567866,0.17185721,0.34215513,-0.18043955,-0.25095806,0.25512335,0.047390547,-0.04179419,-0.29447547,-0.040386256,0.21453105,-0.3096358,-0.09439895,0.053129636,-0.18509294,-0.09043118,-0.05464791,-0.0008175175,-0.109863535,0.30016828,-0.16787235,0.053646963,-0.20325863,0.11647592,0.052027423,-0.3009568,0.0016889496,0.23015934,-0.07756872,-0.14223583,-0.10450068,-0.25216964,0.028619358,0.14818618,-0.03681819,-0.05779718,0.18227065,0.024768716,0.2303895,0.060434427,-0.21029726,0.14579926,-0.12170275,-0.2514263,0.034877185,0.13218434,0.048873786,0.35473529,-0.16894616,-0.23574494,-0.035917982,0.14649244,0.09250144,-0.25643107,-0.17165878,0.31707326,0.14553349,0.14350557,0.260594,0.24079295,0.02366855,0.14535423,-0.041034862,0.20166679,-0.07948127,-0.11288365,-0.07137035,-0.28951758,0.056464955,0.005588735,0.17952769,0.3014468,-0.018616209,-0.12595613,0.2334524,0.19837892,0.58867383,0.014148862,-0.18871938,0.09222536,0.017949056,0.18165502,0.054563645
19a4c1358be3ae9f8bfdbadb93ee9357,0.08108265,-0.009431208,-0.014960452,-0.0016294435,-0.058109544,0.08115725,-0.015879167,0.05127487,-0.061537318,-0.07452036,-0.053595904,-0.006986923,0.016580375,0.0076511027,0.0032333664,0.017520122,0.03446106,0.09084015,0.012229914,-0.069589555,0.016938347,-0.023213308,-0.03330461,-0.077896565,-0.012479128,0.009540907,-0.011702768,0.025581509,-0.118260354,-0.10683914,-0.05617028,-0.06379018,0.07262686,0.11919546,0.051304005,-0.0044733263,-0.049646568,-0.02049473,-0.00838738,0.0781684,-0.07621294,-0.057649016,-0.082504176,0.03707124,-0.0116075,-0.025578214,0.033431485,0.01454508,-0.03882517,-0.030554822,-0.008069897,0.037243143,0.058526356,-0.086895674,-0.04742224,0.08627742,-0.0935946,-0.043096922,0.023563463,-0.058108278,0.038240224,-0.015221555,-0.01319777,-0.012765796,0.053515803,-0.08813206,0.06678934,-0.08588666,0.0783853,0.046710342,-0.08587239,0.022668494,0.01666385,0.00805623,-0.040683135,-0.0016563407,-0.053725496,0.05473579,0.011991298,0.00092060666,-0.09912272,0.056974676,0.07149381,0.0372139,0.049031228,-0.025895093,0.041777838,-0.081577756,0.021505063,0.052435614,0.06493949,0.053145632,0.061643705,-0.06428568,-0.12180581,-0.012692,0.109673,0.0863123,-0.04705468,0.06180399,0.101970084,0.02785611,0.011361079,0.02245838,0.044844072,0.059405435,-0.001125009,0.007898946,0.081290014,-0.045826152,-0.030036047,0.053042315,-0.107911535,-0.029448494,0.015818931,0.012159976,0.06247432,-0.004668684,-0.054418184,0.07203861,0.07455712,0.09803774,-0.027078083,-0.01489221,0.0688652,0.02137194,0.05290828,0.016106853
19c7c083cf286b6408b5b2005c385d21,0.042753644,-0.026170898,-0.015452161,0.017124038,-0.02305921,0.098819524,0.005743905,0.028460002,-0.0909363,-0.04705286,-0.03809694,0.0047197426,0.00086075003,-0.002390206,-0.023575637,0.0093108,0.026535884,0.048234068,0.03915144,-0.06113524,0.03949978,0.000861899,-0.04190432,-0.04875538,-0.020319158,-0.016303979,-0.0739072,0.029927855,-0.07550902,-0.095682494,-0.044839155,-0.04050955,0.030569937,0.08146874,0.07174102,-0.01453051,-0.02944972,-0.07104464,-0.030073596,0.05554745,-0.09206002,-0.06209177,-0.08271882,0.045013722,-0.038071584,-0.044039283,-0.0018793159,0.0044924463,7.199281e-05,-0.02420517,0.010765274,-0.008700919,0.0086004585,-0.095338225,-0.05222173,0.097164564,-0.03676357,-0.004069187,0.021265583,-0.005769751,0.049106553,0.017402835,-0.019822763,-0.030492447,0.07020073,-0.063114434,0.077334106,-0.029496823,0.041832037,0.008108699,-0.051988102,0.0624619,-0.00812853,-8.651707e-05,-0.08073167,-0.025128964,-0.03441799,0.042256862,-0.042216573,0.012097473,-0.078932576,0.055949815,0.026626745,0.04697965,0.07486042,-0.005652875,0.04036206,-0.046193242,-0.0027004322,0.03510434,0.038790952,0.054910295,0.07872361,-0.054772194,-0.086834356,0.03513862,0.04422721,0.085300244,-0.053889457,0.02921304,0.05597429,0.05156854,0.023812246,0.0197127,0.008856801,0.050744493,-0.040663254,-0.019151362,0.084458396,-0.024327954,-0.008021309,0.072090864,-0.07876578,-0.026326388,0.016944626,-0.019872064,0.044378478,-0.013648641,-0.09421083,0.06375081,0.097290136,0.114364184,0.010320963,-0.022293404,0.0057655866,0.06927854,0.03735998,0.043522455
1a18e32281baaaee68b457a8db01d9ba,0.08700234,-0.02318569,-0.00094433565,0.00016195474,-0.06520845,0.10165283,-0.0039366176,0.034145825,-0.085064374,-0.0682577,-0.064675055,-0.0017730413,0.011562929,-0.0010888793,0.0019791753,0.01951743,0.04795483,0.09334401,0.041001666,-0.08270151,0.008530015,-0.0031611107,-0.05336655,-0.08497622,-0.015640074,-0.031938776,-0.023619376,-0.0016046569,-0.10917843,-0.09869917,-0.045564834,-0.037956093,0.04906944,0.10270915,0.06198232,-0.028234333,-0.05793567,-0.04617796,0.012691113,0.09304282,-0.07318159,-0.07204203,-0.0857067,0.053784676,-0.027653547,-0.033548173,0.014991794,0.016639477,-0.015155762,-0.028243007,0.013820595,0.015831273,0.008058814,-0.072970234,-0.040932707,0.09391567,-0.08895282,-0.033564113,0.021317085,-0.032971032,0.061052468,-0.01430311,0.0069510723,-0.024871858,0.07064347,-0.09968053,0.07268452,-0.053820927,0.08636834,0.0567795,-0.0934299,0.034198083,0.025077209,-0.0056044385,-0.06444531,-0.050425164,-0.049297895,0.047530096,0.011443667,0.00019736322,-0.06918386,0.07969059,0.055310387,0.045833733,0.060192917,-0.026140323,0.039120443,-0.062374987,0.0044045704,0.03901899,0.05223975,0.046369288,0.075704545,-0.07715545,-0.12616275,0.02086477,0.08685002,0.08515817,-0.072769925,0.043862548,0.10008974,0.027988419,0.016246663,0.033684142,0.025870698,0.039562855,-0.01234213,0.0120222885,0.08200559,-0.037351232,-0.031888004,0.070292234,-0.1059631,-0.026405698,0.031217994,-0.01223449,0.06720447,-0.003936186,-0.06142747,0.048073642,0.10594197,0.10553544,-0.01745581,-0.009715443,0.04037272,0.03876399,0.044533007,0.025083363
1a3b947d0867b5cbbfcf4c8e73a41d48,0.05646149,0.016968176,0.005663628,-0.02170736,-0.13955827,0.17019638,0.018560877,0.028462894,-0.13127196,-0.12760006,-0.10350392,-0.038502023,0.0011601251,0.02302822,0.038644385,0.05927904,0.06201806,0.06801534,0.023618465,-0.11155713,0.032184377,-0.01298516,-0.024103627,-0.08407699,-0.06217117,0.002915854,-0.09477077,0.11766938,-0.20271224,-0.18773231,-0.09881414,-0.14349584,0.12004441,0.19199814,0.118706755,0.006906981,-0.054615874,-0.09935277,-0.07588722,0.14030363,-0.12584056,-0.13150613,-0.1715275,0.09993802,-0.009135302,-0.068065256,-0.030371327,-0.025187429,-0.071408026,-0.046206493,-0.030230299,0.001761686,0.12718561,-0.15783805,-0.12098793,0.1775641,-0.09992948,-0.035273585,0.11002811,-0.018989734,0.08380091,0.011485453,-0.071378425,-0.037073493,0.1163318,-0.09714013,0.14227857,-0.08475457,0.111204416,0.06018819,-0.12500796,0.11631447,-0.01892921,0.016797936,-0.14753398,-0.0044630067,-0.06605481,0.12333517,-0.038315225,0.030747198,-0.22132382,0.07201931,0.13856669,0.060765974,0.13607264,-0.060801327,0.06875101,-0.07811514,0.03833154,0.124801196,0.06925682,0.12679386,0.13059977,-0.118572704,-0.17743057,0.03733413,0.13285242,0.15393364,-0.07455241,0.06083681,0.14465573,0.097752914,0.03501363,0.03789527,0.038676504,0.11523853,-0.05468178,-0.0036932,0.14908615,-0.06233526,-0.031512134,0.1942841,-0.1654831,-0.04321612,0.02992257,-0.006308214,0.13421187,-0.054483596,-0.17619066,0.11395777,0.1818053,0.16377062,0.025633406,-0.024516119,0.101654395,0.11662786,0.115484916,0.08983639
1abf6378998c6595de5fd7163edf5a51,0.0931689,-0.020847183,-0.01739914,0.011058073,-0.08502304,0.1815761,0.027975548,0.022097409,-0.1736451,-0.11071716,-0.094001316,-0.031547226,0.028731411,0.011083273,0.0077338764,0.0511756,0.07300511,0.10536371,0.04372935,-0.120816,0.025047403,0.02570641,-0.07907177,-0.08835591,-0.029357215,-0.04111839,-0.09256899,0.032119513,-0.13475628,-0.16667962,-0.09484381,-0.07124516,0.06312691,0.14568625,0.1218588,-0.04346134,-0.05586487,-0.14526206,-0.039418675,0.117798835,-0.13866219,-0.12912084,-0.15524381,0.09183656,-0.058309473,-0.07650073,-0.010629666,-0.03695108,-3.6618352e-05,-0.05302951,0.034865577,-0.015090248,0.043358944,-0.12839095,-0.100645766,0.1672778,-0.094990164,-0.042086244,0.069516234,0.0059582754,0.09651003,0.04035548,-0.033862002,-0.07786805,0.11767094,-0.13753729,0.16417268,-0.068927646,0.107571855,0.063003495,-0.11993485,0.092894584,0.0035298618,0.00047931727,-0.15863463,-0.075050436,-0.0723518,0.092139274,-0.016479097,0.017189177,-0.14602156,0.10519497,0.081132345,0.07067978,0.16324957,-0.02445681,0.08534537,-0.08702455,-0.0040808837,0.060168765,0.070143,0.09936359,0.1402058,-0.11767065,-0.16354126,0.07484756,0.09800327,0.1280234,-0.10195519,0.05716769,0.10721807,0.092671186,0.03823392,0.043786105,0.022896023,0.1056377,-0.08767426,-0.013546308,0.16374862,-0.025840515,-0.011310391,0.18948552,-0.14326213,-0.032415535,0.031702988,-0.04703841,0.078358725,-0.015516329,-0.14341639,0.07654803,0.1743328,0.16102831,0.0032338053,-0.04508714,0.02992554,0.1151805,0.06430126,0.06918252
1ae435c514be36b81c0573970bf31f1f,0.06914851,-0.041890517,-0.07821346,0.025385866,-0.031536896,0.2059984,0.012767333,0.024714585,-0.20426086,-0.10538621,-0.07935555,-0.051163983,0.03621717,-0.012431591,-0.029258719,0.03623798,0.060566835,0.091555014,0.054162018,-0.111209385,0.06681198,0.061112124,-0.08895583,-0.05965835,-0.026754595,-0.04408291,-0.11258539,0.022151506,-0.113495395,-0.15978014,-0.09354429,-0.042181406,0.031242155,0.097028956,0.16031551,-0.053750534,-0.03091684,-0.17682472,-0.065390736,0.07012433,-0.14846885,-0.15094474,-0.1613138,0.09913888,-0.10590905,-0.11035025,0.0033198907,-0.040810216,0.061418604,-0.050827883,0.04433471,-0.034984775,0.012749363,-0.15290143,-0.09440241,0.1834509,-0.08487893,-0.02485297,0.05944643,0.03517907,0.10102996,0.091562666,-0.04791107,-0.09273527,0.1392523,-0.13955227,0.18910208,-0.05227368,0.09164212,0.041767888,-0.10565166,0.10299875,5.969203e-05,-0.009917528,-0.18955901,-0.09623094,-0.08111592,0.081937335,-0.07594598,0.01594185,-0.12100195,0.105997644,0.012437349,0.07177828,0.18865065,0.009107659,0.07447607,-0.09418148,-0.007841803,0.027654706,0.09972799,0.1065093,0.1608894,-0.095895804,-0.16619612,0.111482754,0.05855306,0.10955591,-0.11119529,0.037147317,0.08221301,0.08899113,0.040006436,0.03530611,0.0078354115,0.115037404,-0.121427156,-0.037872832,0.19325943,0.01738155,-0.011666602,0.21138357,-0.107894644,-0.03070537,0.023356268,-0.098318435,0.047208957,0.017172169,-0.17742656,0.075403094,0.19578764,0.18181291,0.0122538125,-0.07867532,-0.034801424,0.16069259,0.014439109,0.07935147
1b27a396890beed5269160f49b1ef2931554e206635948233b1a3ed4edb7721d,0.08379359,0.0023258643,0.014103434,0.022271285,-0.048058495,0.058912393,0.0052821115,0.00767112,-0.06058526,-0.058428112,-0.05312655,-0.017231507,0.050825898,0.00029338495,0.010752438,0.025306039,0.023892423,0.07519381,0.01709127,-0.08996321,0.005253923,-0.028215649,-0.031542223,-0.080081426,-0.009053681,-0.0019907,-0.036010616,-0.00045761655,-0.10038225,-0.096844226,-0.079819284,-0.048542976,0.046747,0.09972841,0.041132607,-0.04957818,-0.03658389,-0.059574224,0.008548658,0.088534266,-0.06627403,-0.07091705,-0.035197172,0.06132172,0.009854712,-0.018121501,0.034205552,0.014320903,-0.05507081,-0.042167753,0.046892714,0.012393202,0.0112402495,-0.05988839,-0.041922707,0.058330886,-0.07649864,-0.051438328,0.042698346,-0.009872752,0.029448017,-0.0022686557,0.018024907,-0.06388212,0.045098636,-0.09676832,0.074838355,-0.08805763,0.07575424,0.060720757,-0.09603507,0.03649317,0.033876725,-0.008811759,-0.08932285,-0.016144698,-0.05327162,0.026856763,0.049132124,-0.014518853,-0.065939404,0.088019356,0.061181642,0.038329948,0.09068362,-0.037683982,0.08001076,-0.065600246,-0.030839302,0.050108917,0.044139605,0.041415498,0.05746552,-0.08227266,-0.08415681,0.018941076,0.08040965,0.02909306,-0.07870273,0.035111215,0.0859411,0.06543911,0.054026157,0.043101713,0.049065772,0.045559973,-0.0018231802,0.014395428,0.07948351,-0.01168599,-0.03225698,0.07330515,-0.09484601,0.0042239795,0.019852959,0.016225632,0.08622739,-0.021173954,-0.0709244,0.03137797,0.052870523,0.09445445,-0.028722415,0.012502645,0.029931542,0.037499387,0.04529237,0.009656152
1b7417bbf3c157ce94b3e4a6a70eb7e4,0.08286756,0.012486872,-0.10128575,0.022565013,0.0047111483,0.059336085,-0.013671515,0.09648015,-0.04619958,-0.05041308,-0.021674763,-0.012240519,-0.02661771,0.027240384,-0.07955576,0.0025988107,0.08544692,0.13306715,-0.05767216,-0.046399057,-0.025364337,0.0066308444,-0.03697441,-0.03565882,-0.0009175987,0.026105557,0.022457348,0.0460893,-0.102355555,-0.103101626,-0.012589708,-0.014662413,0.026415695,0.11884125,0.03129841,-0.008209416,-0.012518962,0.03573648,-0.022913054,0.0017508393,-0.12457275,-0.020517897,-0.01637753,0.026567653,-0.052699428,-0.034064732,0.05937164,0.028144235,-0.03656977,0.03221227,-0.059065785,0.037483048,0.059783872,-0.07222827,-0.012753193,0.06942449,-0.06453709,-0.02916871,-0.024442274,-0.042592954,0.03466162,0.065210946,0.024753753,-0.029433953,0.072996065,-0.080522716,0.05757295,-0.13910119,0.043395713,0.0030407691,-0.06748938,-0.0029039443,0.012184731,0.02051566,0.009952291,0.05632012,-0.03430116,0.04384285,-0.064335845,-0.031190487,-0.047660373,0.04952403,0.03868487,0.032138407,0.06837415,0.008059567,0.019149028,-0.10888785,0.041164115,0.05226976,0.10525689,0.03858186,-0.0086161615,0.022455757,-0.08107753,-0.064752474,0.13266826,0.117161915,-0.057784848,0.1295433,0.060767587,-0.008489467,-0.007374333,-0.044428278,0.015516106,0.05679106,0.0051330556,0.024839781,0.097794935,-0.03489796,0.019687112,0.015158303,-0.0841691,-0.023702947,0.00040913944,-0.031379905,-0.0073042447,0.04002683,-0.047717534,0.0964986,0.042295568,0.06721974,-0.076847345,0.018626628,0.058126442,-0.04169083,-0.05495791,0.00060507015
1ba184145b091a916bfbbfc858a7307d,0.472501,0.14611626,-0.048118137,-0.08768265,-0.3931215,0.12866911,-0.05056036,0.15941226,-0.19311711,-0.370618,-0.17065084,-0.15331075,0.13525847,0.052683044,0.061829947,0.18285018,0.16089132,0.45585817,-0.17658278,-0.35848066,-0.14382824,-0.12189912,-0.17918754,-0.42135218,0.07205782,0.10051212,0.24513194,0.0052745463,-0.38397452,-0.3563949,-0.21809123,-0.15284224,0.23386201,0.45485258,0.08038587,-0.030112209,-0.30804968,-0.0071347724,0.16105783,0.27790946,-0.16638717,-0.18253031,-0.0714911,0.14446546,0.008995267,0.03918367,0.20150623,0.055282377,-0.23559943,-0.06824397,-0.06865598,0.2823248,0.25476766,-0.08481217,-0.1175245,0.13691823,-0.49105608,-0.30194208,0.09682013,-0.27421907,0.19480914,-0.040840097,0.1307091,-0.07618644,0.03295664,-0.37046733,0.14487591,-0.5434226,0.40285897,0.46679285,-0.32748035,-0.08555186,0.12744991,0.08972779,-0.11390341,0.19509661,-0.1983903,0.13324885,0.21596307,-0.16360496,-0.32984236,0.30573878,0.40226442,0.013821844,0.20195185,-0.11358463,0.15432753,-0.3656934,0.048425242,0.28296632,0.26302382,0.08701375,-0.04719493,-0.3029082,-0.37993094,-0.18249594,0.56653744,0.22336872,-0.10136019,0.31108224,0.4803659,-0.02461948,0.056370094,0.049792677,0.16582187,0.20917282,0.18919456,0.16428305,0.1454949,-0.1564237,-0.24665174,0.19423957,-0.37551513,-0.08602402,0.08580114,0.17347346,0.36842507,-0.0035577815,-0.057980563,0.12874931,0.14938648,0.10671694,-0.34112278,0.18901317,0.36581063,-0.11700769,0.18887816,-0.13670544
1c12961788dbf4e64e1a4754b67001cc100ae0f0392d2a0eb1318e1322027bdd,0.047476973,-0.031401426,0.020842135,0.028551543,-0.042803917,0.055893976,0.0069558416,0.019584518,-0.047032535,-0.028937997,-0.05012171,0.004294349,0.01692539,0.0047136033,-0.002668778,0.0075338734,0.02413697,0.061208602,0.029360043,-0.06235726,0.018141763,-0.021283997,-0.015429865,-0.05001035,-0.015868304,-0.02243285,-0.060804352,0.009659991,-0.103094146,-0.09075092,-0.066353224,-0.04033139,0.04878935,0.09594092,0.03877235,-0.026854072,-0.027279705,-0.050367508,-0.0074771848,0.079813436,-0.07519651,-0.06558869,-0.051668312,0.066077046,0.006618167,-0.029122565,0.0090350015,0.018479472,-0.05082586,-0.033108376,0.03729513,-0.011650433,0.009676153,-0.06306052,-0.041688047,0.07902257,-0.05393526,-0.019157156,0.030076472,-0.01346615,0.013541152,-0.0007214593,-0.0069419807,-0.040308904,0.0694836,-0.063538246,0.06077036,-0.056087673,0.050769817,0.027129535,-0.07416551,0.041770875,0.03262993,-0.010119851,-0.0735599,-0.025824033,-0.043585867,0.030076435,0.024103621,-0.0040683206,-0.05585128,0.0617504,0.04253597,0.045602754,0.05906203,-0.038428195,0.055608023,-0.03458505,-0.028842818,0.043398153,0.021593736,0.045778424,0.08221603,-0.06622145,-0.07750478,0.021856569,0.048090886,0.048563197,-0.06633855,0.008232567,0.06476839,0.057415392,0.03331872,0.046453282,0.028051829,0.03484366,-0.013181333,0.005336228,0.06914266,-0.020993672,-0.01754006,0.050752383,-0.08683011,-0.0006820483,0.012234373,0.013093953,0.061907902,-0.019514367,-0.073944055,0.042397883,0.06657864,0.107015446,0.010679477,-0.009701041,0.025362546,0.036259923,0.052998547,0.03571184
1c335fb56847415a710796e2188410214e1775dbd7f3dd829ef131c29cf789cc,0.3072223,0.024568638,0.20890337,0.13230486,-0.16257429,-0.05223664,0.07139615,0.025108352,0.063532576,-0.12374271,-0.22366834,0.01036124,0.2672142,0.00657756,0.1391164,0.032845512,-0.07569787,0.25528082,0.07083986,-0.28023168,0.008670201,-0.21072789,-0.0057909316,-0.31039387,0.014146252,-0.027923739,-0.17012586,-0.15239987,-0.47351614,-0.30536047,-0.33949488,-0.16478853,0.2337717,0.3686459,0.09491296,-0.15972038,-0.06924588,-0.09808778,0.14970398,0.3178815,-0.14751457,-0.22562581,0.011067655,0.252,0.18735902,0.025003769,0.22439006,0.27126393,-0.44352528,-0.24192972,0.28532508,0.022678526,-0.010104183,-0.09471601,-0.025356095,0.08901827,-0.35566002,-0.18893798,0.20033403,-0.10421311,-0.08082214,-0.03400192,0.10177772,-0.25235394,0.16349633,-0.2281802,0.034107022,-0.41704214,0.1789565,0.24123077,-0.34784332,-0.036532823,0.3073921,-0.08741516,-0.2552359,-0.040842135,-0.25876096,-0.0116203,0.4270655,-0.13109046,-0.046018504,0.27998555,0.12203979,0.16331571,0.12018763,-0.3546384,0.26759547,-0.10562515,-0.31957793,0.035700813,0.07946414,0.016661862,0.26891235,-0.30465052,-0.17579931,-0.016249653,0.16564882,-0.08068906,-0.25437447,-0.099669695,0.3232979,0.2502626,0.2634391,0.32920268,0.27924833,0.047507837,0.21628861,0.05070466,0.14750493,-0.063227765,-0.14809953,0.07471403,-0.33548534,0.14003827,0.030301217,0.23486002,0.41089183,-0.11199936,-0.041996006,0.08281409,0.06520873,0.3882639,-0.04674115,-0.022157056,0.19807751,-0.038477547,0.19490793,0.00709898
1c37a4661a1c5067532376f3248f3c91,0.07155321,-0.006093681,-0.017829007,-0.0207713,-0.11470994,0.22949602,0.057360865,-0.014655541,-0.25590602,-0.15318501,-0.103273,-0.068656504,0.058882248,0.004893553,0.008573327,0.08274988,0.10337836,0.09547743,0.043180414,-0.14077501,0.025571179,0.04836146,-0.09789394,-0.08028725,-0.04611703,-0.048417363,-0.07644853,0.048790075,-0.10909509,-0.1663803,-0.104437925,-0.06686209,0.04223559,0.12303371,0.15293509,-0.06848874,-0.07252436,-0.22502911,-0.06671493,0.12269236,-0.12407896,-0.16081627,-0.1678528,0.12372447,-0.097295865,-0.090407126,-0.02973407,-0.08379886,0.048604585,-0.040623657,0.04088458,-0.03850413,0.0329364,-0.12310652,-0.12627724,0.17462632,-0.07933872,-0.048785836,0.09502907,0.044955708,0.13905576,0.053214148,-0.04302214,-0.12671986,0.100556664,-0.19049028,0.21169758,-0.069357075,0.1433443,0.071967945,-0.12135685,0.14377818,-0.007976023,-0.0009588834,-0.21355793,-0.094969586,-0.059930548,0.118556224,-0.030401329,0.025138924,-0.17397612,0.13194004,0.10618287,0.042461988,0.21098694,0.0025079893,0.09448871,-0.090084665,0.0052320724,0.07279422,0.06461392,0.12093699,0.16547644,-0.14273974,-0.19627932,0.13070461,0.10213505,0.12783363,-0.10823569,0.09798782,0.10824636,0.116919465,0.043617453,0.013979955,-0.01289339,0.15140642,-0.1526945,-0.023248166,0.21378528,0.010668225,-0.022329168,0.30113426,-0.16069983,-0.038511343,0.03383939,-0.10226456,0.06192283,-0.010399869,-0.20023039,0.04230496,0.21281607,0.1423538,0.0027812528,-0.03323726,0.008704543,0.19476525,0.052919064,0.07447933
